resigned,department,bracket_salary,salary,region,termination_date,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,Rand
0,accounting,"medium, 86000",86000,Europe,2016-06-19T00:00:00Z,0.56,0.88,4,248,2,0,0,1993
1,product_mng,"low, 51000",51000,US,2015-02-04T00:00:00Z,0.4,0.54,2,156,3,0,0,1959
1,technical,"low, 33000",33000,Europe,2017-01-25T00:00:00Z,0.73,1,4,268,5,0,0,1191
1,product_mng,"medium, 70000",70000,US,2017-03-23T00:00:00Z,0.45,0.54,2,135,3,0,0,711
0,support,"medium, 81000",81000,US,2017-10-26T00:00:00Z,0.17,0.36,6,191,2,0,0,1634
0,technical,"medium, 85000",85000,US,2017-09-04T00:00:00Z,0.55,0.81,4,260,2,0,0,947
0,technical,"medium, 82000",82000,US,2016-02-10T00:00:00Z,0.49,0.52,4,183,2,0,1,366
1,support,"medium, 65000",65000,US,2008-05-14T00:00:00Z,0.37,0.53,2,126,3,0,0,546
1,sales,"medium, 80000",80000,US,2015-06-07T00:00:00Z,0.45,0.57,2,158,3,0,0,1000
0,sales,"medium, 85000",85000,US,2016-10-03T00:00:00Z,0.72,0.5,3,205,3,1,0,966
0,product_mng,"high, 146000",146000,US,2018-01-28T00:00:00Z,0.98,0.7,3,255,2,1,0,188
1,support,"low, 37000",37000,US,2012-08-09T00:00:00Z,0.92,0.89,4,241,5,0,0,960
1,technical,"low, 58000",58000,Canada,2015-06-06T00:00:00Z,0.84,1,5,234,5,0,0,1299
0,sales,"medium, 85000",85000,US,2008-01-31T00:00:00Z,0.22,0.57,5,174,6,0,0,1426
1,technical,"medium, 82000",82000,US,2016-08-12T00:00:00Z,0.81,0.88,5,242,5,0,0,462
0,sales,"low, 53000",53000,US,2012-01-26T00:00:00Z,0.92,0.77,5,191,2,0,0,857
1,product_mng,"medium, 79000",79000,Canada,2016-01-20T00:00:00Z,0.11,0.8,6,256,4,0,0,296
1,sales,"high, 184000",184000,US,2015-05-05T00:00:00Z,0.86,0.98,3,158,5,0,0,1186
0,RandD,"low, 42000",42000,US,2013-03-26T00:00:00Z,0.8,0.97,4,259,2,0,0,184
1,sales,"medium, 70000",70000,US,2015-07-20T00:00:00Z,0.87,1,4,224,5,0,0,1195
0,support,"medium, 67000",67000,US,2015-05-21T00:00:00Z,0.66,0.75,4,235,3,0,0,1934
0,product_mng,"medium, 90000",90000,US,2009-09-06T00:00:00Z,0.53,0.75,2,123,4,0,0,954
0,sales,"medium, 69000",69000,US,2016-03-22T00:00:00Z,0.95,0.96,4,161,2,0,0,32
0,sales,"medium, 61000",61000,Canada,2011-06-11T00:00:00Z,0.72,0.95,5,171,3,0,0,45
1,technical,"high, 136000",136000,US,2017-12-31T00:00:00Z,0.43,0.51,2,155,3,0,0,75
0,hr,"low, 38000",38000,US,2017-11-12T00:00:00Z,0.49,0.52,4,267,2,0,0,944
0,product_mng,"medium, 73000",73000,US,2015-02-25T00:00:00Z,0.24,0.7,5,147,6,1,0,220
0,product_mng,"low, 40000",40000,US,2016-08-23T00:00:00Z,0.63,0.64,4,178,3,0,0,70
0,hr,"medium, 88000",88000,US,2009-09-23T00:00:00Z,0.95,0.63,3,153,2,0,0,1372
0,support,"low, 31000",31000,US,2015-04-15T00:00:00Z,0.79,0.77,6,233,6,0,0,1979
0,support,"medium, 75000",75000,US,2010-10-21T00:00:00Z,0.82,0.74,3,232,3,0,0,750
0,sales,"low, 47000",47000,US,2016-07-24T00:00:00Z,0.72,0.64,4,192,3,0,0,102
0,management,"medium, 74000",74000,US,2015-10-17T00:00:00Z,0.56,0.68,4,159,3,0,0,1630
0,marketing,"low, 46000",46000,Canada,2017-06-05T00:00:00Z,0.55,0.63,3,201,2,1,0,1696
0,sales,"medium, 82000",82000,Europe,2015-10-03T00:00:00Z,0.59,0.73,3,195,2,0,0,13
0,technical,"medium, 65000",65000,Europe,2015-06-21T00:00:00Z,0.35,0.56,4,142,2,0,0,1705
1,sales,"medium, 69000",69000,US,2014-06-28T00:00:00Z,0.87,0.83,5,267,5,0,0,946
0,management,"medium, 76000",76000,US,2015-10-03T00:00:00Z,0.84,0.53,3,237,3,1,0,1172
0,hr,"low, 55000",55000,US,2017-12-14T00:00:00Z,0.5,0.53,5,239,3,0,0,1063
1,IT,"low, 46000",46000,Europe,2008-04-09T00:00:00Z,0.1,0.93,6,253,4,0,0,1481
1,technical,"low, 36000",36000,US,2015-06-26T00:00:00Z,0.86,0.98,4,270,5,0,0,553
0,sales,"low, 38000",38000,US,2017-11-07T00:00:00Z,0.18,0.6,3,140,4,0,0,1599
0,accounting,"medium, 86000",86000,US,2010-10-24T00:00:00Z,0.68,0.73,4,251,3,0,0,1172
0,support,"low, 34000",34000,US,2008-09-03T00:00:00Z,0.9,0.48,4,204,3,0,0,225
0,sales,"low, 47000",47000,US,2015-07-03T00:00:00Z,0.89,0.77,5,232,3,0,0,332
0,marketing,"medium, 62000",62000,Europe,2015-05-26T00:00:00Z,0.59,0.66,3,166,3,1,0,108
0,IT,"medium, 104000",104000,US,2016-12-01T00:00:00Z,0.85,0.87,4,152,7,0,0,898
0,sales,"low, 51000",51000,US,2018-01-09T00:00:00Z,0.12,0.78,6,260,5,0,0,1531
1,RandD,"low, 53000",53000,US,2017-12-16T00:00:00Z,0.82,0.91,5,276,6,0,0,730
1,accounting,"medium, 81000",81000,Europe,2017-07-15T00:00:00Z,0.45,0.52,2,145,3,0,0,1122
0,product_mng,"low, 57000",57000,US,2015-10-28T00:00:00Z,0.96,0.9,5,198,2,0,0,516
0,technical,"medium, 69000",69000,Europe,2008-07-24T00:00:00Z,0.82,0.84,3,194,3,0,0,673
1,hr,"low, 46000",46000,Europe,2018-01-06T00:00:00Z,0.31,0.77,4,149,3,0,0,1674
0,sales,"medium, 78000",78000,US,2015-06-15T00:00:00Z,0.5,1,5,264,8,0,1,892
0,technical,"medium, 74000",74000,US,2017-05-28T00:00:00Z,0.7,0.68,3,185,4,0,0,294
0,sales,"medium, 75000",75000,US,2016-08-28T00:00:00Z,0.74,0.75,4,257,3,0,0,1562
0,sales,"medium, 87000",87000,US,2017-06-02T00:00:00Z,0.91,0.83,4,235,3,0,0,412
0,hr,"medium, 90000",90000,US,2017-04-28T00:00:00Z,0.19,0.79,4,229,4,0,0,1405
0,product_mng,"low, 44000",44000,US,2009-02-28T00:00:00Z,0.64,0.55,3,201,2,0,0,957
0,support,"low, 44000",44000,US,2009-04-11T00:00:00Z,0.7,0.99,5,135,4,0,0,1590
0,accounting,"medium, 80000",80000,US,2016-05-18T00:00:00Z,0.49,0.76,3,257,2,1,0,1865
0,technical,"medium, 80000",80000,US,2017-02-27T00:00:00Z,0.86,0.74,2,178,3,0,0,592
0,IT,"low, 39000",39000,US,2015-11-10T00:00:00Z,0.62,0.72,3,149,3,1,0,1170
0,accounting,"medium, 61000",61000,APAC,2008-02-03T00:00:00Z,0.85,0.84,5,179,3,0,0,834
0,support,"low, 43000",43000,Europe,2015-10-03T00:00:00Z,0.76,0.91,3,133,2,0,0,641
0,sales,"low, 33000",33000,US,2016-03-22T00:00:00Z,0.15,0.67,6,209,5,0,0,1702
1,sales,"medium, 77000",77000,US,2009-11-03T00:00:00Z,0.91,0.99,5,254,5,0,0,1057
0,technical,"high, 166000",166000,US,2016-02-01T00:00:00Z,0.83,0.74,3,259,3,1,0,577
0,marketing,"medium, 75000",75000,US,2017-04-10T00:00:00Z,0.59,0.76,4,234,3,0,0,6
0,sales,"medium, 83000",83000,Canada,2016-06-19T00:00:00Z,0.96,0.59,3,229,3,0,0,1680
0,IT,"low, 49000",49000,US,2015-04-07T00:00:00Z,0.83,0.86,3,273,3,0,0,977
0,support,"low, 33000",33000,US,2016-03-29T00:00:00Z,0.52,0.97,4,170,3,0,0,1340
0,support,"low, 56000",56000,US,2009-07-15T00:00:00Z,0.48,1,4,261,3,0,0,690
1,sales,"high, 129000",129000,US,2017-12-14T00:00:00Z,0.9,0.92,4,271,5,0,0,772
1,sales,"low, 60000",60000,US,2013-09-03T00:00:00Z,0.44,0.45,2,156,3,0,0,1800
0,support,"low, 40000",40000,US,2008-08-24T00:00:00Z,0.77,0.78,2,271,3,0,0,589
1,product_mng,"low, 38000",38000,US,2011-11-07T00:00:00Z,0.9,0.82,5,259,5,0,0,1496
0,technical,"medium, 79000",79000,Europe,2015-03-28T00:00:00Z,0.85,0.64,5,256,7,0,0,1425
0,support,"low, 36000",36000,Canada,2015-03-16T00:00:00Z,0.84,0.93,3,159,3,0,0,1507
0,technical,"low, 30000",30000,US,2017-02-28T00:00:00Z,0.61,0.96,3,214,2,0,0,1399
0,marketing,"low, 48000",48000,US,2014-06-27T00:00:00Z,0.62,0.7,4,141,4,0,0,582
0,hr,"medium, 70000",70000,US,2015-02-15T00:00:00Z,0.93,1,4,145,3,0,0,995
0,technical,"low, 54000",54000,US,2017-02-12T00:00:00Z,0.97,0.79,5,259,3,0,1,1049
0,hr,"low, 31000",31000,Canada,2017-12-10T00:00:00Z,0.79,0.82,3,98,3,1,0,622
0,technical,"low, 31000",31000,Europe,2016-07-15T00:00:00Z,0.51,0.91,4,206,3,0,0,665
0,sales,"high, 230000",230000,US,2016-01-17T00:00:00Z,0.16,0.95,6,117,7,0,0,1710
1,accounting,"medium, 68000",68000,US,2008-02-29T00:00:00Z,0.39,0.47,2,142,3,0,0,165
0,management,"low, 40000",40000,Europe,2015-06-08T00:00:00Z,0.81,0.83,3,133,3,1,0,693
0,RandD,"medium, 77000",77000,Europe,2009-03-28T00:00:00Z,0.52,0.82,2,242,3,0,0,906
0,technical,"medium, 72000",72000,US,2017-04-14T00:00:00Z,0.68,0.75,4,258,3,0,0,1511
0,product_mng,"low, 32000",32000,US,2012-01-05T00:00:00Z,0.53,0.98,2,163,3,0,0,503
1,sales,"medium, 76000",76000,US,2008-09-11T00:00:00Z,0.72,1,4,169,3,0,0,745
0,technical,"low, 60000",60000,Europe,2017-12-09T00:00:00Z,0.83,0.96,3,179,2,0,0,418
0,sales,"low, 31000",31000,US,2015-08-30T00:00:00Z,0.79,0.65,3,235,10,0,0,1320
1,sales,"medium, 80000",80000,US,2017-01-24T00:00:00Z,0.09,0.87,7,305,4,0,0,1956
0,management,"medium, 81000",81000,US,2016-10-28T00:00:00Z,0.99,0.69,3,206,2,0,0,1032
0,sales,"low, 59000",59000,US,2015-02-14T00:00:00Z,0.99,0.94,5,151,3,0,0,536
1,product_mng,"medium, 71000",71000,Europe,2015-08-15T00:00:00Z,0.42,0.46,2,131,3,0,0,802
1,hr,"low, 35000",35000,US,2009-01-31T00:00:00Z,0.09,0.9,7,296,4,0,0,585
1,support,"low, 34000",34000,Canada,2016-01-07T00:00:00Z,0.77,1,4,232,5,0,0,386
0,technical,"low, 56000",56000,Europe,2017-04-15T00:00:00Z,0.81,0.76,5,198,4,0,0,1777
0,support,"medium, 75000",75000,US,2012-10-26T00:00:00Z,0.5,0.6,3,270,3,1,0,1188
0,support,"low, 38000",38000,US,2012-12-04T00:00:00Z,0.48,0.84,3,146,2,1,0,525
0,sales,"low, 35000",35000,US,2015-02-04T00:00:00Z,0.82,0.84,5,173,2,0,0,1708
0,IT,"low, 34000",34000,US,2016-05-06T00:00:00Z,0.17,0.93,3,218,4,0,0,779
1,technical,"low, 49000",49000,US,2016-02-25T00:00:00Z,0.78,0.98,5,263,6,0,0,1485
0,RandD,"low, 54000",54000,US,2016-09-27T00:00:00Z,0.48,0.81,5,113,3,0,0,1764
0,sales,"low, 37000",37000,Europe,2015-04-13T00:00:00Z,0.55,0.4,3,139,8,0,1,1849
0,IT,"medium, 65000",65000,US,2017-03-20T00:00:00Z,0.33,0.85,2,127,3,0,0,1833
1,support,"medium, 81000",81000,US,2016-04-26T00:00:00Z,0.74,0.97,4,228,5,0,0,1535
0,RandD,"medium, 79000",79000,US,2017-12-20T00:00:00Z,0.79,0.97,5,208,4,1,0,114
0,sales,"medium, 72000",72000,US,2015-09-02T00:00:00Z,0.34,0.69,3,155,3,0,0,1256
1,sales,"low, 43000",43000,US,2017-10-14T00:00:00Z,0.11,0.84,7,296,4,0,0,1497
0,product_mng,"low, 53000",53000,US,2008-07-02T00:00:00Z,0.91,0.78,4,169,4,0,0,930
0,IT,"medium, 73000",73000,US,2015-10-11T00:00:00Z,0.78,0.56,5,252,2,0,0,809
1,sales,"medium, 64000",64000,US,2009-05-08T00:00:00Z,0.86,0.68,5,263,2,0,0,1414
0,sales,"low, 60000",60000,US,2017-12-19T00:00:00Z,0.13,0.91,2,149,5,0,0,1059
0,support,"low, 45000",45000,US,2013-07-18T00:00:00Z,0.83,0.57,3,137,2,0,0,1788
0,sales,"low, 52000",52000,Europe,2013-04-25T00:00:00Z,0.67,0.97,4,196,3,0,0,1903
1,IT,"medium, 64000",64000,US,2017-10-12T00:00:00Z,0.85,0.85,4,247,6,0,0,214
1,sales,"low, 52000",52000,US,2017-08-27T00:00:00Z,0.11,0.78,6,260,4,0,0,1232
0,accounting,"low, 33000",33000,US,2017-08-11T00:00:00Z,0.54,0.81,4,264,4,0,0,1372
0,technical,"medium, 72000",72000,US,2017-03-28T00:00:00Z,0.7,0.6,5,208,3,0,0,845
0,IT,"medium, 75000",75000,US,2008-01-21T00:00:00Z,0.73,0.65,3,165,3,0,0,1740
0,IT,"low, 47000",47000,US,2017-10-16T00:00:00Z,0.56,0.71,5,244,3,0,0,1640
0,technical,"low, 55000",55000,US,2017-01-28T00:00:00Z,0.91,0.78,4,153,3,0,0,1308
0,product_mng,"medium, 64000",64000,Canada,2009-09-01T00:00:00Z,0.57,0.81,3,144,3,0,0,1474
0,support,"medium, 65000",65000,Canada,2017-07-20T00:00:00Z,0.34,0.56,3,139,2,0,0,1370
0,technical,"medium, 86000",86000,US,2009-12-02T00:00:00Z,0.84,0.57,4,234,3,0,0,1580
0,support,"low, 51000",51000,US,2015-08-20T00:00:00Z,0.4,0.73,4,146,3,0,0,542
0,management,"low, 35000",35000,US,2011-12-22T00:00:00Z,0.98,0.84,4,200,2,0,0,981
0,sales,"medium, 85000",85000,Europe,2016-05-29T00:00:00Z,0.6,0.65,2,225,10,0,0,161
0,sales,"medium, 77000",77000,US,2017-03-30T00:00:00Z,0.58,0.77,4,140,3,0,0,356
1,IT,"medium, 77000",77000,US,2017-05-20T00:00:00Z,0.37,0.46,2,129,3,0,0,1298
0,hr,"medium, 65000",65000,US,2017-09-10T00:00:00Z,0.7,0.63,3,155,4,1,0,1551
0,RandD,"medium, 69000",69000,US,2009-04-19T00:00:00Z,0.5,0.52,4,178,3,0,0,264
0,technical,"medium, 64000",64000,US,2014-12-21T00:00:00Z,0.97,0.91,4,257,3,1,0,1051
0,technical,"medium, 62000",62000,Canada,2017-08-28T00:00:00Z,0.98,0.69,2,204,4,0,0,933
0,support,"medium, 64000",64000,Europe,2015-08-26T00:00:00Z,0.34,0.49,4,149,3,0,0,1417
0,hr,"medium, 81000",81000,US,2015-02-05T00:00:00Z,0.81,0.87,4,161,2,0,0,786
1,marketing,"medium, 83000",83000,US,2015-03-31T00:00:00Z,0.39,0.48,2,151,3,0,0,1073
1,IT,"low, 30000",30000,Canada,2015-08-12T00:00:00Z,0.89,0.88,5,228,5,1,0,1604
0,technical,"medium, 61000",61000,US,2015-11-26T00:00:00Z,0.51,0.93,3,162,4,0,0,1050
0,technical,"low, 58000",58000,US,2015-12-09T00:00:00Z,0.66,0.73,5,249,2,0,0,1677
0,sales,"medium, 83000",83000,Canada,2017-07-02T00:00:00Z,0.78,0.98,4,239,3,0,0,1957
0,hr,"medium, 62000",62000,US,2015-07-19T00:00:00Z,0.99,0.55,3,170,3,0,0,1665
1,IT,"medium, 64000",64000,US,2017-09-07T00:00:00Z,0.45,0.47,2,136,3,0,0,1763
0,RandD,"low, 56000",56000,US,2016-06-28T00:00:00Z,0.95,0.63,3,153,2,0,0,1476
0,sales,"medium, 65000",65000,US,2008-12-23T00:00:00Z,0.74,0.7,3,253,4,1,0,795
0,marketing,"low, 55000",55000,US,2009-09-11T00:00:00Z,0.65,0.59,3,167,2,0,0,221
0,sales,"low, 58000",58000,US,2013-04-09T00:00:00Z,0.18,0.9,4,282,4,0,0,1078
0,support,"medium, 61000",61000,US,2016-09-28T00:00:00Z,0.59,0.6,3,149,4,0,0,1499
0,accounting,"low, 60000",60000,Canada,2016-06-03T00:00:00Z,0.27,0.59,5,226,5,0,0,716
1,product_mng,"high, 143000",143000,US,2016-06-26T00:00:00Z,0.78,0.98,5,239,6,0,0,514
0,technical,"low, 44000",44000,US,2015-08-20T00:00:00Z,0.95,0.51,3,224,4,0,0,1545
0,marketing,"low, 32000",32000,US,2015-02-01T00:00:00Z,0.15,0.55,3,255,3,1,0,1277
0,accounting,"medium, 64000",64000,US,2009-08-14T00:00:00Z,0.98,0.54,5,260,3,0,0,1973
0,management,"medium, 85000",85000,US,2015-06-02T00:00:00Z,0.92,0.6,5,236,3,1,1,1614
0,sales,"low, 110000",110000,Canada,2009-12-31T00:00:00Z,0.5,0.75,3,204,2,0,0,1224
0,sales,"medium, 88000",88000,US,2008-12-23T00:00:00Z,0.83,0.9,3,102,4,0,0,1464
0,support,"medium, 67000",67000,Europe,2008-01-04T00:00:00Z,0.98,0.74,4,151,3,0,0,910
1,sales,"low, 52000",52000,US,2016-10-29T00:00:00Z,0.46,0.53,2,128,3,0,0,1805
0,sales,"low, 36000",36000,Canada,2016-07-04T00:00:00Z,0.94,0.9,4,144,4,0,0,196
0,support,"medium, 82000",82000,US,2009-09-01T00:00:00Z,0.35,0.52,3,167,2,0,0,525
1,sales,"medium, 63000",63000,Europe,2014-11-19T00:00:00Z,0.11,0.82,7,285,4,0,0,1411
0,hr,"medium, 63000",63000,US,2018-01-02T00:00:00Z,0.8,0.9,4,241,2,0,0,610
0,management,"high, 124000",124000,US,2016-07-07T00:00:00Z,0.6,0.96,4,220,3,1,1,805
0,management,"medium, 66000",66000,US,2016-02-08T00:00:00Z,0.83,0.88,3,217,2,1,0,1257
0,accounting,"medium, 68000",68000,US,2017-02-25T00:00:00Z,0.75,0.95,3,268,3,1,0,1198
0,hr,"medium, 89000",89000,Canada,2017-06-02T00:00:00Z,0.41,0.63,2,145,2,0,0,980
1,sales,"low, 44000",44000,Canada,2012-02-01T00:00:00Z,0.77,1,4,249,6,0,0,1508
0,management,"high, 186000",186000,US,2014-07-02T00:00:00Z,0.51,0.74,6,98,3,0,0,1930
1,management,"medium, 71000",71000,Europe,2016-06-25T00:00:00Z,0.1,0.85,6,297,5,0,0,1551
1,sales,"medium, 71000",71000,Canada,2016-03-23T00:00:00Z,0.8,0.63,5,180,5,0,0,1795
0,technical,"medium, 84000",84000,US,2016-01-19T00:00:00Z,0.67,0.81,3,221,4,1,0,515
0,support,"medium, 85000",85000,US,2015-04-02T00:00:00Z,0.29,0.75,6,271,10,0,0,444
0,support,"low, 58000",58000,Europe,2017-06-27T00:00:00Z,0.52,0.68,4,233,2,0,0,1050
0,hr,"medium, 85000",85000,US,2017-09-16T00:00:00Z,0.9,0.73,4,245,2,0,0,1182
1,sales,"low, 47000",47000,US,2017-11-03T00:00:00Z,0.38,0.49,2,137,3,0,0,1047
1,hr,"low, 44000",44000,US,2017-04-02T00:00:00Z,0.83,0.94,4,267,5,0,0,1714
1,technical,"low, 51000",51000,US,2017-12-04T00:00:00Z,0.74,0.87,5,242,5,0,0,1799
0,accounting,"medium, 103000",103000,US,2008-02-24T00:00:00Z,0.83,0.73,4,247,2,0,0,1618
1,sales,"medium, 75000",75000,US,2011-12-13T00:00:00Z,0.09,0.94,7,267,4,0,0,17
1,sales,"low, 60000",60000,Europe,2015-12-11T00:00:00Z,0.11,0.93,6,253,4,1,0,1457
0,accounting,"low, 48000",48000,Canada,2016-11-05T00:00:00Z,0.94,0.67,4,191,3,1,0,197
0,hr,"low, 40000",40000,US,2016-10-03T00:00:00Z,0.61,0.53,4,266,3,0,0,1802
0,RandD,"medium, 75000",75000,US,2018-01-07T00:00:00Z,0.78,0.5,3,167,2,0,0,1491
1,technical,"medium, 78000",78000,US,2017-03-04T00:00:00Z,0.37,0.46,2,149,3,0,0,1545
0,support,"medium, 83000",83000,US,2009-01-02T00:00:00Z,0.71,0.95,3,150,2,0,0,1286
0,technical,"medium, 72000",72000,US,2016-12-12T00:00:00Z,0.7,0.95,4,231,3,0,0,1389
0,sales,"medium, 64000",64000,US,2017-04-19T00:00:00Z,0.23,0.9,5,234,3,1,0,1617
0,sales,"medium, 73000",73000,US,2018-01-26T00:00:00Z,0.55,0.92,3,151,3,0,0,1410
0,support,"medium, 76000",76000,US,2016-03-28T00:00:00Z,0.62,0.52,3,148,3,0,0,1083
1,hr,"low, 58000",58000,US,2016-05-07T00:00:00Z,0.11,0.96,6,280,4,0,0,301
0,support,"medium, 78000",78000,US,2016-11-20T00:00:00Z,0.8,0.64,5,180,2,0,0,741
1,technical,"low, 31000",31000,Europe,2013-09-13T00:00:00Z,0.11,0.84,6,287,4,0,0,1640
0,marketing,"low, 31000",31000,US,2015-06-15T00:00:00Z,0.66,0.56,2,104,3,1,0,83
0,hr,"low, 60000",60000,Europe,2012-12-08T00:00:00Z,0.63,0.51,3,126,6,0,0,340
0,technical,"medium, 87000",87000,US,2017-12-08T00:00:00Z,0.55,0.9,4,177,3,0,0,349
0,technical,"high, 118000",118000,US,2015-11-23T00:00:00Z,0.79,0.58,5,165,3,0,0,1012
0,accounting,"medium, 76000",76000,US,2009-10-22T00:00:00Z,0.98,0.62,3,140,4,0,0,1464
0,technical,"medium, 67000",67000,US,2016-05-16T00:00:00Z,0.79,0.99,3,194,4,0,0,2000
0,IT,"low, 56000",56000,US,2016-01-12T00:00:00Z,0.96,0.45,6,232,2,1,0,1785
0,technical,"low, 35000",35000,US,2016-06-13T00:00:00Z,0.69,0.73,4,257,10,1,0,662
1,sales,"medium, 70000",70000,US,2017-06-30T00:00:00Z,0.45,0.57,2,148,3,0,0,197
0,sales,"medium, 66000",66000,US,2009-07-03T00:00:00Z,0.31,0.7,3,132,3,0,0,22
1,hr,"medium, 62000",62000,US,2017-11-08T00:00:00Z,0.75,0.98,4,245,5,0,0,1976
0,technical,"medium, 74000",74000,US,2017-12-13T00:00:00Z,0.75,0.86,6,114,4,0,0,449
1,IT,"low, 49000",49000,US,2018-01-30T00:00:00Z,0.11,0.97,6,310,4,0,0,855
1,marketing,"medium, 80000",80000,US,2008-09-16T00:00:00Z,0.75,0.86,5,260,5,0,0,1303
1,accounting,"medium, 69000",69000,US,2016-12-22T00:00:00Z,0.79,0.86,5,235,5,0,0,710
0,support,"medium, 100000",100000,US,2016-11-12T00:00:00Z,0.22,0.88,4,213,3,1,0,1312
0,sales,"medium, 82000",82000,US,2017-12-05T00:00:00Z,0.49,0.88,4,244,3,0,0,1056
0,RandD,"low, 42000",42000,US,2015-03-09T00:00:00Z,0.59,0.65,3,226,3,0,0,1109
0,marketing,"medium, 90000",90000,US,2015-07-30T00:00:00Z,0.53,0.74,3,172,10,0,1,1567
0,sales,"low, 42000",42000,US,2011-09-27T00:00:00Z,1,0.87,4,129,5,0,0,370
0,support,"low, 38000",38000,US,2011-02-22T00:00:00Z,0.63,0.61,5,186,10,0,0,12
0,RandD,"low, 39000",39000,US,2016-05-11T00:00:00Z,0.5,0.96,4,274,3,0,0,1954
0,accounting,"low, 51000",51000,US,2016-08-29T00:00:00Z,0.82,0.65,4,168,3,0,0,1193
0,marketing,"medium, 88000",88000,US,2009-12-29T00:00:00Z,0.62,0.78,3,178,3,1,0,1094
0,RandD,"medium, 70000",70000,US,2017-11-05T00:00:00Z,0.94,0.81,3,150,2,0,0,672
1,product_mng,"low, 43000",43000,Europe,2017-06-06T00:00:00Z,0.87,0.9,5,258,5,0,0,1227
0,hr,"medium, 79000",79000,Europe,2016-08-15T00:00:00Z,0.53,0.68,4,173,3,0,0,1311
1,technical,"medium, 67000",67000,Europe,2015-04-28T00:00:00Z,0.09,0.84,7,307,4,0,0,296
0,support,"medium, 62000",62000,Europe,2016-08-01T00:00:00Z,0.69,0.65,3,153,2,0,0,1894
1,technical,"low, 56000",56000,US,2011-03-30T00:00:00Z,0.11,0.83,6,306,4,0,0,1013
1,IT,"medium, 90000",90000,US,2010-04-01T00:00:00Z,0.84,0.84,5,238,5,0,0,1748
0,sales,"medium, 78000",78000,Europe,2018-01-24T00:00:00Z,0.53,0.85,3,236,6,0,0,431
1,marketing,"medium, 86000",86000,US,2017-05-07T00:00:00Z,0.84,1,5,218,5,0,0,742
0,support,"medium, 63000",63000,US,2015-07-10T00:00:00Z,0.64,0.52,3,269,2,0,0,787
1,technical,"low, 36000",36000,US,2017-07-16T00:00:00Z,0.48,0.57,4,270,4,0,0,908
0,sales,"medium, 66000",66000,Europe,2008-12-02T00:00:00Z,0.89,0.56,4,241,5,0,0,281
0,sales,"low, 50000",50000,US,2008-03-07T00:00:00Z,0.88,0.59,5,147,4,0,0,1172
1,IT,"medium, 77000",77000,US,2016-11-07T00:00:00Z,0.46,0.53,2,147,3,0,0,191
0,RandD,"low, 32000",32000,US,2015-06-03T00:00:00Z,0.54,0.71,2,194,2,0,0,658
1,technical,"medium, 77000",77000,Europe,2011-06-26T00:00:00Z,0.1,0.87,7,247,4,0,0,1818
0,marketing,"high, 119000",119000,US,2016-05-25T00:00:00Z,0.69,0.59,4,266,4,0,0,201
0,management,"low, 50000",50000,US,2010-10-05T00:00:00Z,0.74,0.7,4,273,3,0,0,544
0,product_mng,"medium, 74000",74000,US,2015-10-11T00:00:00Z,0.19,0.95,5,193,3,0,0,935
0,sales,"low, 53000",53000,US,2015-05-08T00:00:00Z,0.94,0.97,2,221,2,0,0,518
0,technical,"medium, 78000",78000,US,2015-10-22T00:00:00Z,0.96,0.88,4,165,2,0,0,896
0,marketing,"low, 33000",33000,US,2015-12-12T00:00:00Z,0.83,0.74,4,233,3,0,0,1321
0,product_mng,"medium, 62000",62000,US,2017-04-23T00:00:00Z,0.79,0.82,4,220,3,0,0,314
0,marketing,"low, 59000",59000,US,2017-07-01T00:00:00Z,0.8,0.86,3,226,2,0,0,1952
0,technical,"low, 39000",39000,US,2017-08-03T00:00:00Z,0.58,0.59,3,207,7,0,1,1756
0,IT,"medium, 69000",69000,US,2014-02-19T00:00:00Z,0.77,0.99,4,260,3,0,0,666
0,sales,"medium, 77000",77000,US,2016-08-11T00:00:00Z,0.77,0.49,4,274,2,1,0,1129
0,support,"low, 53000",53000,US,2008-12-05T00:00:00Z,0.98,0.98,4,259,2,0,0,445
0,support,"low, 56000",56000,US,2017-03-26T00:00:00Z,0.99,0.96,5,261,3,0,0,315
0,technical,"medium, 89000",89000,Europe,2015-11-30T00:00:00Z,0.7,0.73,4,182,3,0,0,132
0,hr,"low, 55000",55000,US,2010-10-11T00:00:00Z,0.55,0.55,5,256,3,0,0,1818
1,technical,"medium, 71000",71000,US,2014-04-05T00:00:00Z,0.46,0.54,2,144,3,0,0,862
1,sales,"low, 36000",36000,US,2009-07-23T00:00:00Z,0.4,0.52,2,143,3,0,0,1754
0,RandD,"medium, 86000",86000,US,2017-10-02T00:00:00Z,0.89,0.9,3,231,3,0,0,1337
0,accounting,"medium, 61000",61000,US,2015-03-13T00:00:00Z,0.49,0.48,4,249,3,0,0,664
0,product_mng,"low, 34000",34000,US,2017-08-10T00:00:00Z,0.69,0.75,4,261,3,0,0,1731
1,sales,"medium, 65000",65000,APAC,2015-07-30T00:00:00Z,0.37,0.46,2,149,3,0,0,1477
0,accounting,"medium, 64000",64000,US,2011-08-27T00:00:00Z,0.69,0.49,3,198,4,0,0,959
0,sales,"medium, 73000",73000,Europe,2015-06-28T00:00:00Z,0.78,0.96,2,285,3,0,0,322
