,salary,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,resigned
1964,80000,0.97,0.94,3,202,2,0,0,0
1965,76000,0.57,0.65,3,163,2,0,0,0
1966,56000,0.49,0.58,3,136,4,1,0,0
1967,68000,0.52,0.82,3,192,3,0,0,0
1968,58000,0.22,1.0,6,244,3,0,0,0
1969,100000,0.16,0.96,6,211,6,1,0,0
1970,39000,0.86,0.88,4,274,3,0,0,0
1971,48000,0.96,0.72,3,157,3,0,0,0
1972,117000,0.86,0.61,4,221,2,0,0,0
1973,50000,0.57,0.6,4,248,4,0,0,0
1974,60000,0.84,0.96,3,162,3,0,0,0
1975,39000,0.88,0.84,4,170,2,0,0,0
1976,41000,0.5,0.53,3,207,4,0,0,0
1977,166000,0.43,0.51,2,141,3,0,0,1
1978,44000,0.51,0.59,4,187,3,0,0,0
1979,31000,0.36,0.51,2,155,3,0,0,1
1980,36000,0.96,0.82,4,244,3,0,0,0
1981,74000,0.38,0.56,2,156,3,0,0,1
1982,76000,0.92,0.75,4,212,3,0,0,0
1983,57000,0.38,0.49,2,132,3,0,0,1
1984,70000,0.44,0.38,3,197,2,0,0,0
1985,60000,0.23,0.47,4,277,5,0,0,0
1986,46000,0.42,0.56,2,158,3,0,0,1
1987,44000,0.43,0.55,2,129,3,0,0,1
1988,90000,0.87,0.92,4,141,3,0,0,0
1989,47000,0.77,0.89,4,153,7,0,0,0
1990,90000,0.58,0.86,3,226,2,0,0,0
1991,51000,0.52,0.49,3,146,2,1,0,0
1992,60000,0.97,0.97,5,171,2,0,0,0
1993,59000,0.62,0.91,5,267,3,0,0,0
1994,32000,0.98,0.89,4,218,2,0,0,0
1995,89000,0.58,0.53,4,192,4,0,0,0
1996,86000,0.18,0.59,4,132,3,0,0,0
1997,70000,0.76,0.47,3,223,2,0,0,0
1998,64000,0.14,0.98,5,172,5,0,0,0
1999,86000,0.68,0.7,5,168,2,0,0,0
2000,67000,0.09,0.92,6,261,4,0,0,1
2001,39000,0.67,0.63,3,227,3,0,0,0
2002,32000,0.87,0.74,4,190,4,0,0,0
2003,77000,0.83,0.57,2,222,2,0,0,0
2004,81000,0.92,0.62,4,265,3,1,0,0
2005,56000,0.45,0.55,5,268,2,0,0,0
2006,87000,0.78,0.8,4,175,3,0,0,0
2007,76000,0.64,0.67,2,223,3,0,0,0
2008,35000,0.1,0.95,7,289,4,0,0,1
2009,39000,0.61,0.48,3,250,2,0,0,0
2010,37000,0.9,0.64,4,139,3,1,0,0
2011,121000,0.63,0.63,5,252,2,0,0,0
2012,70000,0.22,0.65,6,212,4,0,0,0
2013,42000,0.94,0.87,3,229,3,0,0,0
2014,53000,0.76,0.76,4,149,3,0,0,0
2015,173000,0.54,0.64,6,278,2,0,0,0
2016,71000,0.09,0.96,6,245,4,0,0,1
2017,48000,0.1,0.92,5,272,4,0,0,1
2018,57000,0.37,0.46,2,149,3,0,0,1
2019,79000,0.78,0.86,5,256,5,0,0,1
2020,58000,0.58,0.79,3,243,3,1,0,0
2021,64000,0.57,0.72,4,275,6,0,0,1
2022,71000,0.87,0.9,5,252,5,0,0,1
2023,90000,0.41,0.48,2,126,3,0,0,1
2024,72000,0.4,0.72,3,204,4,1,0,0
2025,190000,0.9,0.61,3,185,3,0,0,0
2026,58000,0.64,0.42,5,283,5,0,0,0
2027,82000,0.53,0.61,4,182,3,0,0,0
2028,30000,0.37,0.48,2,160,3,0,0,1
2029,82000,0.53,0.81,3,253,3,0,0,0
2030,42000,0.45,0.71,2,172,2,0,0,0
2031,72000,0.44,0.57,2,148,3,0,0,1
2032,67000,0.69,0.76,3,174,6,0,0,0
2033,85000,0.37,0.48,2,160,3,0,0,1
2034,48000,0.66,0.77,5,236,3,0,0,0
2035,38000,0.87,0.51,4,173,3,0,0,0
2036,55000,0.86,0.71,3,235,3,0,0,0
2037,114000,0.24,0.39,4,152,5,0,0,0
2038,47000,0.65,0.72,3,134,3,0,0,0
2039,74000,0.67,0.71,5,265,2,0,1,0
2040,169000,0.88,0.58,3,145,8,0,0,0
2041,35000,0.76,0.78,3,189,2,0,0,0
2042,41000,0.49,0.4,2,148,2,1,1,0
2043,84000,0.79,0.74,2,158,3,0,0,0
2044,72000,0.41,0.71,4,301,5,0,0,1
2045,73000,0.61,0.92,3,222,4,0,0,0
2046,72000,0.85,0.87,4,273,5,0,0,1
2047,37000,0.91,0.42,2,142,3,1,0,0
2048,40000,0.81,0.51,3,273,2,1,0,0
2049,84000,0.11,0.94,6,266,4,0,0,1
2050,65000,0.65,0.97,3,171,3,0,0,0
2051,67000,0.68,0.85,4,156,2,0,0,0
2052,55000,0.97,0.93,3,153,2,0,0,0
2053,83000,0.86,0.98,3,158,5,0,0,1
2054,237000,0.76,0.56,3,216,3,0,0,0
2055,54000,0.88,0.86,5,258,5,0,0,1
2056,50000,0.4,0.56,2,148,3,0,0,1
2057,85000,0.87,0.9,5,252,5,0,0,1
2058,72000,0.8,0.89,2,166,3,0,0,0
2059,78000,0.63,0.8,4,243,2,0,0,0
2060,74000,0.66,0.8,4,192,3,0,0,0
2061,80000,0.4,0.61,3,165,2,0,0,0
2062,44000,0.84,0.85,4,185,3,1,0,0
2063,124000,0.74,0.37,6,200,3,0,0,0
2064,74000,0.52,0.81,3,253,2,0,0,0
2065,47000,0.67,0.61,4,140,2,0,0,0
2066,86000,0.23,0.48,5,221,6,0,0,0
2067,72000,0.76,0.97,3,271,3,0,0,0
2068,64000,0.72,0.95,2,178,4,1,0,0
2069,60000,0.1,0.83,7,276,4,0,0,1
2070,90000,0.69,0.83,5,225,3,0,0,0
2071,37000,0.23,0.84,5,131,5,0,0,0
2072,58000,0.37,0.48,2,160,3,0,0,1
2073,62000,0.62,0.61,3,171,3,0,0,0
2074,45000,0.65,0.56,3,221,2,0,0,0
2075,72000,0.63,0.59,3,189,3,0,0,0
2076,75000,1.0,0.85,4,156,3,0,0,0
2077,77000,0.54,0.93,3,124,5,0,0,0
2078,80000,0.86,0.95,5,269,6,0,0,1
2079,37000,0.57,0.48,2,194,2,0,0,0
2080,60000,0.41,0.47,2,135,3,0,0,1
2081,85000,0.24,0.76,6,213,4,0,0,0
2082,30000,0.95,0.47,6,215,4,0,0,0
2083,38000,0.42,0.47,2,125,4,0,0,0
2084,39000,0.82,0.93,4,246,5,0,0,1
2085,69000,0.11,0.79,7,306,4,0,0,1
2086,89000,0.84,0.89,3,234,2,0,0,0
2087,87000,0.73,0.94,3,251,6,0,0,0
2088,83000,0.74,0.92,4,261,5,0,0,1
2089,82000,0.45,0.48,3,145,2,0,0,0
2090,61000,0.85,0.89,4,150,3,0,0,0
2091,87000,0.63,0.83,6,242,5,0,0,1
2092,51000,0.98,0.5,3,198,3,0,0,0
2093,58000,0.23,0.7,3,123,5,0,0,0
2094,75000,0.43,0.52,2,147,3,0,0,1
2095,81000,0.82,0.58,5,227,3,0,0,0
2096,53000,0.44,0.55,2,156,3,0,0,1
2097,37000,0.73,0.6,3,137,3,0,0,0
2098,63000,0.1,0.92,7,269,4,0,0,1
2099,74000,0.54,0.68,6,249,5,0,0,0
2100,74000,0.6,0.6,3,242,3,0,0,0
2101,83000,0.59,0.57,2,170,3,0,0,0
2102,145000,0.24,0.81,6,263,7,0,0,0
2103,58000,0.7,0.52,3,227,2,0,0,0
2104,54000,0.56,0.79,5,248,3,0,0,0
2105,44000,0.59,0.92,4,183,2,0,0,0
2106,67000,0.52,0.63,5,241,3,0,0,0
2107,70000,0.49,0.99,3,199,3,0,0,0
2108,82000,0.6,0.73,3,140,5,1,0,0
2109,40000,0.59,0.99,3,185,2,0,0,0
2110,56000,0.41,0.46,2,160,3,0,1,1
2111,75000,0.4,0.46,2,132,3,0,0,1
2112,58000,0.9,0.76,4,252,4,0,0,0
2113,82000,0.7,0.53,2,274,4,0,0,1
2114,58000,0.43,0.55,2,136,3,0,0,1
2115,33000,0.59,0.67,6,126,3,0,0,0
2116,86000,1.0,0.74,2,187,3,0,0,0
2117,64000,0.98,0.38,4,140,6,0,0,0
2118,45000,0.19,0.72,6,243,6,1,0,0
2119,42000,1.0,0.81,5,243,3,0,0,0
2120,34000,0.65,0.87,4,267,2,0,0,0
2121,72000,0.9,0.84,5,221,5,0,0,1
2122,54000,0.98,0.8,4,134,2,1,0,0
2123,43000,0.96,0.51,4,225,3,0,0,0
2124,50000,0.43,0.5,4,121,5,1,0,0
2125,62000,0.48,0.89,4,145,3,0,0,0
2126,89000,0.85,0.56,5,203,3,0,0,0
2127,81000,0.32,0.4,6,162,5,0,0,0
2128,59000,0.76,0.83,4,246,2,0,0,0
2129,72000,0.65,0.99,4,200,4,0,0,0
2130,35000,0.97,0.5,3,216,3,0,0,0
2131,37000,0.18,0.67,5,209,4,0,0,0
2132,33000,0.83,0.57,2,222,2,0,0,0
2133,42000,0.38,0.5,2,151,3,1,0,1
2134,63000,0.9,0.69,4,274,2,0,0,0
2135,88000,0.3,0.55,6,178,2,0,0,0
2136,33000,0.1,0.83,6,283,5,0,0,1
2137,88000,0.61,0.37,4,165,6,0,0,0
2138,198000,0.17,0.86,3,286,6,0,0,0
2139,54000,0.93,0.71,5,270,2,0,0,0
2140,58000,0.42,0.46,2,147,3,0,0,1
2141,64000,0.64,0.41,3,231,6,0,0,0
2142,47000,0.71,0.95,3,251,3,0,0,0
2143,56000,0.77,0.93,4,231,5,0,0,1
2144,56000,0.53,0.74,3,172,10,0,1,0
2145,85000,0.63,0.64,4,212,4,0,0,0
2146,84000,0.72,0.94,4,240,4,0,0,0
2147,71000,0.7,0.54,5,263,3,0,0,0
2148,52000,0.8,0.81,4,194,3,1,0,0
2149,100000,0.2,0.82,4,190,5,0,0,0
2150,84000,0.61,0.96,3,247,3,0,0,0
2151,72000,0.59,0.65,4,163,3,1,0,0
2152,88000,0.52,0.69,4,164,2,0,0,0
2153,32000,0.9,0.55,3,259,10,1,1,0
2154,35000,0.57,0.78,4,143,3,0,0,0
2155,70000,0.25,0.68,4,279,5,1,0,0
2156,46000,0.46,0.5,2,151,3,0,0,1
2157,45000,0.38,0.54,2,128,3,0,0,1
2158,61000,0.99,0.69,3,190,3,0,0,0
2159,80000,0.66,0.75,4,203,3,1,0,0
2160,76000,0.93,0.99,4,209,3,1,0,0
2161,80000,0.65,0.75,3,214,3,0,0,0
2162,32000,0.53,0.81,5,135,2,0,0,0
2163,55000,0.53,0.95,2,101,5,0,0,0
2164,100000,0.21,0.57,5,239,3,0,0,0
2165,181000,0.73,0.62,3,181,3,0,0,0
2166,87000,0.39,0.54,2,127,3,0,0,1
2167,75000,0.37,0.72,3,183,2,0,0,0
2168,88000,0.97,0.63,5,258,2,0,0,0
2169,58000,0.78,0.67,4,221,3,1,0,0
2170,43000,0.74,0.92,4,258,3,1,0,0
2171,32000,0.89,0.48,3,178,5,0,0,1
2172,58000,0.7,0.88,3,166,5,0,0,0
2173,88000,0.09,0.9,7,289,5,0,0,1
2174,50000,0.95,0.52,3,144,3,0,0,0
2175,83000,0.82,0.82,4,164,2,0,0,0
2176,88000,0.61,0.62,4,140,3,1,0,0
2177,69000,0.88,0.85,4,231,3,0,0,0
2178,85000,0.61,0.97,3,137,3,0,0,0
2179,31000,0.87,0.91,5,228,5,0,0,1
2180,66000,0.14,0.71,2,155,3,0,0,0
2181,76000,0.83,0.57,3,232,4,0,0,0
2182,82000,0.62,0.79,3,259,3,0,0,0
2183,48000,0.75,0.83,4,133,4,0,0,0
2184,89000,0.93,0.7,3,159,2,0,0,0
2185,42000,0.71,0.54,4,198,3,0,0,0
2186,66000,0.95,0.75,3,247,2,0,0,0
2187,58000,0.42,0.44,3,183,2,0,0,0
2188,62000,0.32,0.95,5,172,2,0,0,1
2189,53000,0.82,0.71,3,150,3,0,0,0
2190,33000,0.64,0.5,6,254,6,0,0,0
2191,152000,0.61,0.56,4,176,3,0,0,0
2192,34000,0.77,0.58,4,243,4,1,1,0
2193,135000,0.38,0.52,2,145,3,0,0,1
2194,70000,0.52,0.39,6,246,4,0,0,0
2195,76000,0.99,0.72,3,163,3,0,0,0
2196,64000,0.45,0.47,2,160,3,0,0,1
2197,147000,0.39,0.57,2,142,3,0,0,1
2198,44000,0.82,0.67,3,229,3,0,0,0
2199,53000,0.95,0.7,4,139,3,0,0,0
2200,66000,0.95,0.76,4,220,3,0,0,0
2201,43000,0.42,0.46,2,135,3,0,0,1
2202,89000,0.79,0.92,4,208,2,1,0,0
2203,41000,0.29,0.57,5,134,2,0,1,0
2204,56000,1.0,0.95,3,275,3,1,0,0
2205,68000,0.97,0.58,3,200,2,0,0,0
2206,88000,0.97,0.58,5,156,2,1,0,0
2207,72000,0.94,0.95,5,170,3,0,0,0
2208,81000,0.18,0.49,5,250,5,1,0,0
2209,61000,0.69,0.69,4,167,3,1,0,0
2210,94000,0.78,0.86,5,274,5,0,0,1
2211,45000,0.11,0.96,7,277,5,0,0,1
2212,33000,0.74,0.87,3,192,3,1,0,0
2213,56000,0.34,0.71,2,160,3,1,0,0
2214,73000,0.98,0.78,4,155,3,1,0,0
2215,64000,0.58,0.59,3,207,7,0,1,0
2216,60000,0.74,0.97,5,238,5,0,0,1
2217,61000,0.13,0.48,3,210,3,0,0,0
2218,41000,0.46,0.53,2,129,3,0,0,1
2219,78000,0.91,0.57,3,158,3,0,0,0
2220,42000,0.42,0.86,3,160,4,1,0,0
2221,73000,0.67,0.39,2,207,7,0,0,0
2222,39000,0.63,0.62,5,212,6,0,0,0
2223,44000,0.31,0.69,3,120,3,0,0,0
2224,70000,0.72,0.87,5,223,5,0,0,1
2225,48000,0.83,0.89,5,141,3,1,0,0
2226,88000,0.79,0.87,4,253,2,0,0,0
2227,120000,0.89,0.66,4,252,3,0,0,0
2228,35000,0.5,0.84,3,233,3,1,0,0
2229,43000,0.4,0.46,2,109,3,0,0,0
2230,87000,0.83,0.79,4,270,3,1,0,0
2231,87000,0.94,0.69,5,145,2,0,0,0
2232,63000,0.53,0.63,3,205,2,0,0,0
2233,87000,0.67,0.69,3,231,3,0,1,0
2234,75000,0.84,0.64,2,211,3,0,0,0
2235,30000,0.36,0.44,4,114,4,0,0,0
2236,43000,0.59,0.72,4,264,3,0,0,0
2237,89000,0.1,0.81,6,304,4,0,0,1
2238,43000,0.71,0.56,3,198,3,0,0,0
2239,50000,0.83,0.67,5,132,2,1,0,0
2240,38000,0.5,0.86,3,180,7,0,1,0
2241,37000,0.88,0.89,4,275,5,0,0,1
2242,49000,0.54,0.75,3,260,2,0,0,0
2243,158000,0.7,0.64,4,178,3,1,1,0
2244,54000,0.93,0.68,3,137,3,1,0,0
2245,79000,0.99,0.56,6,128,4,0,0,0
2246,44000,0.89,0.84,6,196,4,0,0,0
2247,61000,0.5,0.77,3,166,3,0,0,0
2248,84000,0.55,0.85,4,273,2,0,0,0
2249,46000,0.6,0.64,5,221,2,0,0,0
2250,44000,0.61,0.62,4,233,3,0,0,0
2251,47000,0.54,0.64,2,219,3,0,0,0
2252,63000,0.19,0.5,5,126,3,1,0,0
2253,66000,0.96,0.55,4,153,3,0,0,0
2254,84000,0.38,0.54,2,143,3,0,0,1
2255,41000,0.09,0.83,6,286,4,0,0,1
2256,72000,0.89,0.93,4,249,3,0,0,0
2257,59000,0.73,0.55,3,149,3,0,0,0
2258,87000,0.82,0.82,5,267,2,0,0,0
2259,60000,0.77,0.61,4,181,2,0,0,0
2260,47000,0.43,0.39,5,198,5,0,0,0
2261,86000,0.41,0.87,6,262,6,0,0,0
2262,30000,0.11,0.79,6,281,4,0,0,1
2263,123000,0.84,0.9,3,178,2,0,0,0
2264,71000,0.34,0.89,5,266,6,0,0,0
2265,47000,0.59,0.54,4,176,2,0,0,0
2266,59000,0.63,0.98,4,160,2,0,0,0
2267,42000,0.63,0.78,2,158,5,1,0,0
2268,53000,0.37,0.72,3,183,2,0,0,0
2269,45000,0.78,0.55,3,143,3,0,0,0
2270,36000,0.69,0.88,3,164,10,0,0,0
2271,45000,0.61,0.63,3,250,4,0,0,0
2272,67000,0.92,0.55,3,172,2,0,0,0
2273,144000,0.33,0.96,5,97,3,0,0,0
2274,85000,0.38,0.49,2,128,3,0,0,1
2275,69000,0.16,0.95,6,117,7,0,0,0
2276,72000,0.75,0.9,3,140,3,0,0,0
2277,87000,0.62,0.79,4,216,2,1,0,0
2278,37000,0.84,0.94,4,270,3,1,0,0
2279,62000,0.9,0.6,4,252,3,0,0,0
2280,50000,0.5,0.75,3,232,2,0,0,0
2281,38000,0.27,0.48,4,185,2,0,0,0
2282,40000,0.52,0.62,3,275,2,0,0,0
2283,55000,0.56,0.77,5,279,4,0,0,0
2284,61000,0.95,0.62,4,150,2,0,0,0
2285,43000,0.57,0.91,3,193,2,0,0,0
2286,31000,0.38,0.56,2,148,3,0,0,1
2287,82000,0.57,0.99,4,222,2,0,0,0
2288,88000,0.4,0.46,2,149,3,0,0,1
2289,62000,0.87,0.74,4,190,4,0,0,0
2290,63000,0.82,0.8,5,205,3,0,0,0
2291,51000,0.76,0.99,5,252,3,1,0,0
2292,35000,0.53,0.58,4,251,2,0,0,0
2293,54000,0.75,0.91,4,243,3,0,0,0
2294,38000,0.61,0.86,4,196,4,0,0,1
2295,81000,0.79,0.73,2,147,2,0,0,0
2296,37000,0.37,0.57,2,157,3,0,0,1
2297,56000,0.4,0.49,2,155,3,0,0,1
2298,77000,0.69,0.64,4,200,3,0,0,0
2299,63000,0.78,0.63,4,156,3,0,0,0
2300,61000,0.92,0.99,3,190,3,0,0,0
2301,42000,0.99,0.59,3,163,2,0,0,0
2302,31000,0.42,0.74,5,256,6,0,0,0
2303,64000,0.59,0.62,3,166,2,0,0,0
2304,72000,0.85,0.92,4,151,3,1,0,0
2305,89000,0.6,0.61,4,209,3,0,0,0
2306,73000,0.98,0.53,4,214,2,0,0,0
2307,42000,0.72,0.87,4,184,4,0,0,0
2308,75000,0.9,0.82,4,136,3,0,0,0
2309,40000,0.67,0.4,4,274,3,0,0,0
2310,66000,0.69,0.5,3,208,4,0,0,0
2311,49000,0.99,0.49,4,270,2,0,0,0
2312,33000,0.15,0.48,6,218,6,0,0,0
2313,63000,0.13,0.9,5,264,6,0,0,0
2314,64000,0.66,0.47,7,156,2,0,0,1
2315,88000,0.83,0.76,2,255,7,0,0,0
2316,72000,0.78,0.54,5,257,3,0,0,0
2317,70000,0.4,0.65,2,296,5,0,0,1
2318,67000,0.8,0.75,4,224,3,0,1,0
2319,86000,0.92,0.56,3,174,3,0,0,0
2320,78000,0.75,0.85,5,267,5,0,0,1
2321,58000,0.95,0.95,4,204,3,1,0,0
2322,71000,0.37,0.7,2,188,2,0,0,0
2323,59000,0.7,0.92,3,162,3,1,0,0
2324,31000,0.14,0.73,5,266,6,0,0,0
2325,78000,0.6,0.58,3,201,3,0,0,0
2326,101000,0.71,1.0,5,210,3,0,0,0
2327,63000,0.49,0.85,3,250,2,0,0,0
2328,49000,0.92,0.76,5,132,3,1,0,0
2329,43000,0.67,0.77,3,157,3,0,0,0
2330,40000,0.42,0.48,2,140,3,0,0,1
2331,81000,0.56,0.57,3,205,3,0,0,0
2332,74000,0.42,0.5,5,286,4,0,0,0
2333,65000,0.89,0.87,5,255,5,0,0,1
2334,35000,0.15,0.56,4,214,5,0,0,0
2335,41000,0.97,0.66,4,214,2,1,0,0
2336,89000,0.09,0.9,7,296,4,0,0,1
2337,42000,0.78,0.6,4,143,2,0,1,0
2338,78000,0.53,0.4,5,212,3,1,0,0
2339,71000,0.93,0.59,3,202,2,0,0,0
2340,83000,0.87,0.84,4,264,6,0,0,1
2341,48000,0.58,0.79,5,197,3,0,0,0
2342,125000,0.6,0.59,3,172,3,0,0,0
2343,75000,0.65,0.81,4,192,3,0,0,0
2344,37000,0.89,0.99,2,258,3,0,0,0
2345,77000,0.79,0.95,5,228,5,0,0,1
2346,175000,0.79,0.74,3,238,2,0,0,0
2347,44000,0.11,0.83,6,253,4,0,0,1
2348,90000,0.64,0.88,3,252,2,0,0,0
2349,109000,0.9,0.98,5,243,6,0,0,1
2350,88000,0.09,0.82,6,249,4,0,0,1
2351,80000,0.76,0.72,3,263,3,0,0,0
2352,35000,0.56,0.55,3,245,2,0,0,0
2353,81000,0.94,0.73,3,268,10,0,0,0
2354,73000,0.83,0.99,5,258,5,0,0,1
2355,36000,0.68,0.46,4,143,3,0,0,0
2356,61000,0.14,0.41,6,114,3,0,0,0
2357,79000,0.69,0.91,6,247,6,0,0,0
2358,79000,0.73,0.45,5,232,4,0,0,0
2359,31000,0.71,1.0,4,300,5,0,0,1
2360,67000,0.91,0.97,4,274,6,0,0,1
2361,149000,0.39,0.36,3,168,3,1,0,0
2362,35000,0.1,0.81,6,268,4,0,0,1
2363,60000,0.89,0.9,3,240,3,0,0,0
2364,166000,0.9,0.81,5,264,5,0,0,1
2365,60000,0.5,0.88,4,275,5,0,0,0
2366,46000,0.91,0.8,5,169,4,0,0,0
2367,73000,0.83,0.94,4,264,5,0,0,1
2368,66000,0.39,0.48,2,160,3,0,0,1
2369,75000,0.78,0.98,4,207,2,1,0,0
2370,126000,0.64,0.59,3,174,3,1,0,0
2371,130000,0.13,0.89,4,249,6,1,0,0
2372,33000,0.77,0.58,2,247,2,1,0,0
2373,61000,0.94,0.73,3,196,3,0,0,0
2374,30000,0.69,0.59,5,182,4,0,0,0
2375,55000,0.91,0.95,4,171,3,0,0,0
2376,60000,0.33,0.77,3,216,3,0,0,0
2377,60000,0.54,0.7,5,239,5,0,0,0
2378,66000,0.42,0.48,5,191,5,0,0,0
2379,31000,0.6,0.52,4,190,3,0,0,0
2380,57000,0.64,0.56,3,257,6,0,0,0
2381,65000,0.49,0.67,3,254,2,1,0,0
2382,69000,0.84,0.99,2,184,2,0,0,0
2383,87000,0.85,0.5,3,168,2,1,0,0
2384,42000,0.45,0.53,2,149,3,0,0,1
2385,50000,0.54,0.73,4,266,3,0,0,0
2386,36000,0.78,0.62,4,150,3,0,1,0
2387,43000,0.1,0.87,7,299,4,0,0,1
2388,61000,0.76,0.86,5,223,5,1,0,1
2389,183000,0.82,0.59,5,201,3,0,0,0
2390,43000,0.75,0.69,3,242,3,0,0,0
2391,66000,0.38,0.46,2,145,3,0,0,1
2392,50000,0.86,0.53,3,163,3,0,0,0
2393,46000,0.33,0.82,2,114,5,0,0,0
2394,60000,0.99,0.37,5,155,3,0,0,0
2395,73000,0.64,0.48,3,147,7,0,0,0
2396,32000,0.9,0.7,5,206,4,0,0,1
2397,289000,0.66,0.57,3,161,2,1,0,0
2398,76000,0.91,0.87,4,235,5,0,0,1
2399,58000,0.83,0.53,3,186,4,0,0,0
2400,54000,0.84,0.71,4,222,2,0,0,0
2401,90000,0.4,0.53,2,152,3,0,0,1
2402,73000,0.11,0.94,7,302,4,0,0,1
2403,60000,0.52,0.96,4,171,2,0,0,0
2404,61000,0.87,0.7,5,225,3,0,0,0
2405,35000,0.32,0.87,2,197,2,1,0,0
2406,68000,0.31,0.57,4,200,4,0,0,0
2407,140000,0.78,1.0,5,236,5,0,0,1
2408,35000,0.34,0.52,6,265,6,0,0,0
2409,52000,0.99,0.57,3,189,4,1,0,0
2410,75000,0.56,0.75,4,141,3,0,0,0
2411,75000,0.57,0.87,4,171,2,0,0,0
2412,60000,0.75,0.66,4,202,2,0,0,0
2413,43000,0.62,0.98,4,137,3,0,0,0
2414,51000,0.66,0.72,4,223,4,0,0,0
2415,49000,0.83,0.75,6,215,5,0,0,0
2416,45000,0.52,0.92,4,112,2,0,0,0
2417,58000,0.72,0.57,4,224,4,0,0,0
2418,45000,0.94,0.49,4,176,8,0,0,0
2419,35000,0.73,0.6,4,166,3,0,0,0
2420,35000,0.61,0.77,4,195,2,0,0,0
2421,82000,0.4,0.46,2,143,3,0,0,1
2422,47000,0.9,0.99,3,259,3,1,0,0
2423,42000,0.6,0.85,3,209,2,1,0,0
2424,76000,0.15,0.8,5,151,2,1,0,0
2425,111000,0.37,0.46,2,156,3,0,0,1
2426,44000,0.65,0.6,4,200,4,0,0,0
2427,75000,0.89,0.73,3,274,2,0,0,0
2428,42000,0.75,0.83,4,133,4,0,0,0
2429,81000,0.94,0.66,4,230,2,0,0,0
2430,41000,0.6,0.5,5,203,3,0,0,0
2431,52000,0.95,0.62,4,255,2,0,0,0
2432,83000,0.1,0.81,7,244,5,0,0,1
2433,52000,0.91,1.0,5,251,6,0,0,1
2434,58000,0.4,0.48,2,138,3,0,0,1
2435,74000,0.74,0.56,4,254,2,0,0,0
2436,61000,0.09,0.85,6,289,4,0,0,1
2437,44000,0.75,0.83,3,146,3,0,0,0
2438,35000,0.79,0.5,4,151,3,1,0,0
2439,56000,0.83,0.53,3,232,3,1,0,0
2440,72000,0.83,0.73,5,136,3,0,0,0
2441,84000,0.13,0.74,6,132,4,1,0,0
2442,59000,0.92,0.65,4,238,2,0,0,0
2443,75000,0.54,0.67,4,282,6,0,0,0
2444,33000,0.82,0.76,4,266,3,0,1,0
2445,58000,0.79,0.56,3,149,10,0,0,0
2446,80000,0.68,0.89,5,218,5,0,0,0
2447,41000,0.82,0.86,4,264,5,0,0,1
2448,84000,0.7,0.85,3,188,2,0,0,0
2449,44000,0.72,0.61,3,175,3,0,0,0
2450,33000,0.69,0.9,6,224,4,0,1,0
2451,60000,0.73,0.77,3,233,3,0,0,0
2452,86000,0.89,0.91,3,264,3,1,0,0
2453,87000,0.39,0.48,2,141,3,0,0,1
2454,47000,0.1,0.85,7,259,4,0,0,1
2455,88000,0.92,0.49,5,259,3,1,0,0
2456,37000,0.88,0.71,3,184,3,0,0,0
2457,76000,0.73,0.99,5,262,5,0,0,1
2458,81000,0.29,0.4,6,205,3,0,0,0
2459,37000,0.87,0.57,2,181,6,0,0,0
2460,88000,0.86,0.85,5,267,5,0,0,1
2461,49000,0.64,0.72,5,158,3,0,0,0
2462,50000,0.66,0.84,3,170,4,0,0,0
2463,74000,0.31,0.54,5,132,5,0,0,1
2464,61000,0.12,0.73,6,166,3,0,0,0
2465,81000,0.61,0.86,4,153,5,0,0,0
2466,34000,0.95,0.78,5,246,3,0,0,0
2467,58000,0.68,0.57,3,197,3,1,0,0
2468,33000,0.96,0.71,3,170,3,0,0,0
2469,57000,0.94,0.89,4,239,3,0,0,0
2470,89000,0.72,0.66,3,167,3,0,0,0
2471,81000,0.88,0.88,4,222,3,1,1,0
2472,72000,0.67,0.93,3,206,3,0,0,0
2473,209000,0.4,0.46,2,141,3,0,0,1
2474,61000,0.14,0.51,4,253,6,0,0,0
2475,51000,0.86,0.71,5,273,3,0,0,0
2476,73000,0.56,0.86,4,137,2,1,0,0
2477,69000,0.93,0.81,3,212,3,0,0,0
2478,31000,0.68,0.56,3,146,3,0,0,0
2479,61000,0.78,0.81,4,232,3,0,0,0
2480,82000,0.45,0.72,3,148,2,0,0,0
2481,32000,0.1,0.83,6,258,4,0,0,1
2482,70000,0.8,0.96,5,124,3,0,0,0
2483,68000,0.45,0.55,2,148,3,0,0,1
2484,82000,0.72,0.62,3,243,2,1,0,0
2485,58000,0.3,0.97,3,171,4,1,0,0
2486,82000,0.88,0.61,4,177,4,1,0,0
2487,47000,0.99,0.59,3,163,2,0,0,0
2488,55000,0.64,0.69,5,114,6,0,0,0
2489,88000,0.41,0.56,2,121,2,0,0,0
2490,86000,0.97,0.96,5,210,6,1,0,0
2491,86000,0.62,0.58,3,148,2,1,0,0
2492,136000,0.22,0.64,3,193,2,0,0,0
2493,30000,0.73,0.93,5,229,5,0,0,1
2494,149000,0.65,0.59,5,271,3,0,0,0
2495,40000,0.77,0.87,5,266,5,0,0,1
2496,67000,0.39,0.5,2,147,3,0,0,1
2497,37000,0.65,0.54,2,177,3,0,0,0
2498,87000,0.6,0.61,3,104,5,0,0,0
2499,53000,0.53,0.53,4,257,2,0,0,0
